name	type	latitude	longitude	voivodeship
Zaleszczyce	wieś	53.904722	15.153889	zachodniopomorskie
Zaleszczyny	wieś	50.855556	19.646389	śląskie
Zaleś	wieś	52.556944	22.232778	mazowieckie
Zaleś	wieś	52.381111	22.553056	mazowieckie
Zalew	wieś	51.724444	19.232778	łódzkie
Zalewo	miasto	53.845000	19.605833	warmińsko-mazurskie
Zalewo	wieś	53.723611	19.778333	warmińsko-mazurskie
Zalewsze	wieś	51.860000	23.607222	lubelskie
Zalezianka	wieś	50.995278	20.752222	świętokrzyskie
Zalipie	wieś	51.036111	15.175556	dolnośląskie
Zalipie	wieś	50.235833	20.861667	małopolskie
Zaliszcze	wieś	51.648333	23.155278	lubelskie
Zaliwie-Brzozówka	wieś	52.249444	22.073333	mazowieckie
Zaliwie-Piegawki	wieś	52.251111	22.095833	mazowieckie
Zaliwie-Szpinki	wieś	52.263056	22.082778	mazowieckie
Zalutyń	wieś	51.979167	23.350833	lubelskie
Załachowo	wieś	52.918889	17.873333	kujawsko-pomorskie
Załakowo	wieś	54.383611	17.845556	pomorskie
Zaława	wieś	51.263611	20.767500	mazowieckie
Załawcze	wieś	50.815000	22.743611	lubelskie
Załawie	wieś	50.920278	19.639444	łódzkie
Załazy	wieś	51.376389	21.719167	mazowieckie
Załącze	wieś	51.866667	20.826389	mazowieckie
Załęcze	wieś	51.598333	16.803056	wielkopolskie
Załęcze Małe	wieś	51.082222	18.741389	łódzkie
Załęcze Wielkie	wieś	51.086389	18.685833	łódzkie
Załęże	wieś	54.392222	18.256111	pomorskie
Załęże	wieś	53.025556	14.809167	zachodniopomorskie
Załęże	wieś	53.921111	17.145000	pomorskie
Załęże	wieś	53.218333	20.514722	mazowieckie
Załęże	wieś	50.817500	19.740000	śląskie
Załęże	wieś	50.395278	19.657500	małopolskie
Załęże	wieś	49.650278	21.469444	podkarpackie
Załęże-Eliasze	wieś	52.942778	21.334444	mazowieckie
Załęże-Gartki	wieś	52.936667	21.353611	mazowieckie
Załęże-Ponikiewka	wieś	52.947222	21.304722	mazowieckie
Załęże-Sędzięta	wieś	52.945000	21.348611	mazowieckie
Załęże Duże	wieś	51.929722	20.735833	mazowieckie
Załęże Wielkie	wieś	52.930278	21.371389	mazowieckie
Załogi-Jędrzejki	wieś	52.988611	20.778333	mazowieckie
Toki	wieś	52.993056	20.783056	mazowieckie
Załom	wieś	53.092222	16.066389	zachodniopomorskie
Załom	wieś	53.437778	14.734444	zachodniopomorskie
Załozie	wieś	51.414722	18.220000	łódzkie
Załszyn	wieś	52.747500	19.605278	mazowieckie
Załucze	wieś	51.080000	22.391389	lubelskie
Załuczne	wieś	49.491389	19.816389	małopolskie
Załuki	wieś	53.158611	23.545556	podlaskie
Załusin	wieś	52.165833	19.611389	łódzkie
Załuski	wieś	52.512778	20.528611	mazowieckie
Załuski	wieś	53.562778	22.214444	podlaskie
Załuski	wieś	52.979167	21.791944	mazowieckie
Załuski	wieś	51.783889	20.651667	mazowieckie
Załuski-Lipniewo	wieś	52.834444	22.222778	mazowieckie
Załuskie Koronne	wieś	52.783333	22.903333	podlaskie
Załuskie Kościelne	wieś	52.775278	22.923611	podlaskie
Załusków	wieś	52.315556	19.984722	mazowieckie
Załuzie	wieś	52.880556	21.312222	mazowieckie
Załuż	wieś	49.529722	22.299722	podkarpackie
Załuże	wieś	50.197778	23.164722	podkarpackie
Załuże	wieś	51.336389	19.132222	łódzkie
Załuże	wieś	50.301389	21.162778	małopolskie
Załuże-Imbrzyki	wieś	52.930000	20.749444	mazowieckie
Patory	wieś	52.923611	20.742778	mazowieckie
Zamarski	wieś	49.781667	18.667778	śląskie
Zamarte	wieś	53.601389	17.484167	kujawsko-pomorskie
Zamarte	wieś	53.594722	17.986667	kujawsko-pomorskie
Zambrów	miasto	52.981389	22.244444	podlaskie
Zambrzyca	wieś	52.985278	19.628611	kujawsko-pomorskie
Zambrzyce-Jankowo	wieś	53.098889	22.586944	podlaskie
Zambrzyce-Kapusty	wieś	53.096944	22.561389	podlaskie
Zambrzyce-Króle	wieś	53.096389	22.518056	podlaskie
Zambrzyce-Plewki	wieś	53.084167	22.563611	podlaskie
Zambrzyniec	wieś	52.514444	21.825278	mazowieckie
Zambski Kościelne	wieś	52.755556	21.217222	mazowieckie
Zamch	wieś	50.314444	23.024444	lubelskie
Zamczysk	wieś	53.344167	23.165833	podlaskie
Zameczek	wieś	51.412222	20.360833	łódzkie
Zamek Bierzgłowski	wieś	53.105556	18.464167	kujawsko-pomorskie
Zamek Kiszewski	wieś	53.984167	18.197222	pomorskie
Kolonia Zamek	wieś	50.748333	22.346389	lubelskie
Zamęcin	wieś	53.131111	15.376389	zachodniopomorskie
Zamęty	wieś	51.982778	18.180556	wielkopolskie
Zamiany	wieś	50.486944	23.361944	lubelskie
Zamiary	wieś	52.293611	19.919444	łódzkie
Zamiechów	wieś	49.924444	22.741667	podkarpackie
Zamienice	wieś	51.324444	15.945278	dolnośląskie
Zamienie	wieś	52.151944	21.505833	mazowieckie
Zamieście	wieś	49.720556	20.345000	małopolskie
Zaminowo	wieś	52.631944	22.892778	podlaskie
Zamkowa Wola	wieś	50.817222	21.077222	świętokrzyskie
Zamłynie	wieś	51.777222	19.958611	łódzkie
Zamłynie	wieś	51.670278	18.860556	łódzkie
Zamłynie	wieś	50.618889	23.684444	lubelskie
Zamłynie	wieś	51.086667	18.712778	łódzkie
Zamłynie	wieś	50.236111	19.922778	małopolskie
Zamłynie	wieś	50.860278	18.808333	śląskie
Zamojsce	wieś	49.920278	22.800833	podkarpackie
Zamołodycze	wieś	51.551111	23.218333	lubelskie
Zamordeje	wieś	53.563889	21.586389	warmińsko-mazurskie
Zamorze	wieś	52.498056	16.208889	wielkopolskie
Zamostek	wieś	50.949722	23.017778	lubelskie
Zamostne	wieś	54.649167	18.102222	pomorskie
Zamoście	wieś	51.136389	19.173889	łódzkie
Zamoście-Kolonia	wieś	51.133611	19.186389	łódzkie
Zamość	wieś	52.128056	17.679444	wielkopolskie
Zamość	wieś	51.540000	18.146667	wielkopolskie
Zamość	wieś	52.425556	18.616944	wielkopolskie
Zamość	wieś	53.072222	17.809722	kujawsko-pomorskie
Zamość	wieś	53.848333	17.896111	pomorskie
Zamość	wieś	52.979167	19.466667	kujawsko-pomorskie
Zamość	wieś	52.888333	19.776389	mazowieckie
Zamość	wieś	52.725556	21.536944	mazowieckie
Zamość	wieś	52.316111	20.496111	mazowieckie
Zamość	wieś	52.986667	21.259167	mazowieckie
Zamość	wieś	53.035556	21.684167	mazowieckie
Zamość	miasto	50.716111	23.254722	lubelskie
Zamość	wieś	51.459167	18.989167	łódzkie
Zamość	wieś	51.610000	19.704722	łódzkie
Zamość Nowy	wieś	51.356111	21.722778	mazowieckie
Zamość Stary	wieś	51.358889	21.706111	mazowieckie
Zamszany	wieś	50.841111	23.096944	lubelskie
Zamysłowo	wieś	52.261111	16.678611	wielkopolskie
Zamysłów	wieś	51.735556	16.233333	lubuskie
Zanie	wieś	52.810278	22.829444	podlaskie
Zanie	wieś	53.926667	22.716111	warmińsko-mazurskie
Zanie	wieś	50.453333	22.681111	lubelskie
Zanie-Leśnica	wieś	53.040278	22.333333	podlaskie
Zaniemyśl	wieś	52.156111	17.164167	wielkopolskie
Zaniówka	wieś	51.673611	22.992222	lubelskie
Zanklewo	wieś	53.249444	22.391667	podlaskie
Zanowinie	wieś	51.108611	23.801389	lubelskie
Zańków	wieś	51.809167	23.522500	lubelskie
Zaolszynie	wieś	52.052222	22.511389	lubelskie
Zaorle	wieś	51.582222	17.087500	wielkopolskie
Zaorze	wieś	52.851944	21.491111	mazowieckie
Zaorze	wieś	52.954444	21.769444	mazowieckie
Zaosie	wieś	51.632500	19.934722	łódzkie
Zaostrów	wieś	51.022500	20.060556	świętokrzyskie
Zapadki	wieś	53.368611	21.106667	warmińsko-mazurskie
Zapadłe	wieś	53.950833	17.177500	pomorskie
Zapady	wieś	51.900833	20.070278	łódzkie
Zapałów	wieś	50.090278	22.878611	podkarpackie
Zapasternicze	wieś	50.230833	20.833889	małopolskie
Zapceń	wieś	53.991944	17.476111	pomorskie
Zapędowo	wieś	53.702500	17.851944	pomorskie
Zapiecki	wieś	52.515556	20.877500	mazowieckie
Zapieczne	wieś	53.012778	21.651667	mazowieckie
Zapieka	wieś	53.518889	20.108611	warmińsko-mazurskie
Zapłocie	wieś	53.553611	15.304167	zachodniopomorskie
Zapole	wieś	52.055556	20.651667	mazowieckie
Zapole	wieś	50.212222	21.700278	podkarpackie
Zapole	wieś	51.490556	18.655278	łódzkie
Zapolice	wieś	54.079444	15.181389	zachodniopomorskie
Zapolice	wieś	51.541667	18.882222	łódzkie
Zapolice	wieś	51.086389	19.634722	łódzkie
Zapomnianowo	wieś	52.756944	18.873333	kujawsko-pomorskie
Zaporze	wieś	50.765833	22.820000	lubelskie
Zapowiednia	wieś	52.163056	17.752222	wielkopolskie
Zapowiednik	wieś	51.397778	18.658889	łódzkie
Zaprężyn	wieś	51.251389	17.191944	dolnośląskie
Zapust	wieś	52.610833	16.436667	wielkopolskie
Zapusta	wieś	51.031111	15.348333	dolnośląskie
Zapusta	wieś	51.067778	21.604167	mazowieckie
Zapustek	wieś	52.786111	18.684722	kujawsko-pomorskie
Zarajec	wieś	50.798056	22.302778	lubelskie
Zarajec Potocki	wieś	50.793889	22.281389	lubelskie
Zaranna	wieś	52.330556	19.386111	łódzkie
Zarańsko	wieś	53.571389	15.840278	zachodniopomorskie
Zaraszów	wieś	50.983056	22.584167	lubelskie
Zaraszów-Kolonia	wieś	50.967778	22.587778	lubelskie
Zaręba	wieś	51.105278	15.226944	dolnośląskie
Zarębice	wieś	50.789722	19.558056	śląskie
Zarębiec	wieś	53.928611	20.920556	warmińsko-mazurskie
Zarębin	wieś	52.410556	20.368056	mazowieckie
Zarębki	wieś	50.267500	21.774722	podkarpackie
Zarębowo	wieś	52.745556	18.586111	kujawsko-pomorskie
Zaręby	wieś	52.889167	21.005556	mazowieckie
Zaręby	wieś	52.509444	20.605556	mazowieckie
Zaręby	wieś	53.310278	21.030278	mazowieckie
Zaręby	wieś	51.996389	20.734722	mazowieckie
Zaręby	wieś	52.564167	22.881667	podlaskie
Zaręby-Bindugi	wieś	52.831389	22.301667	podlaskie
Zaręby-Bolędy	wieś	52.841111	22.276944	mazowieckie
Zaręby-Choromany	wieś	52.847222	22.295833	mazowieckie
Zaręby-Góry Leśne	wieś	52.863611	22.290833	podlaskie
Zaręby-Grzymały	wieś	52.882222	22.290556	podlaskie
Zaręby-Jartuzy	wieś	52.913333	22.021389	podlaskie
Zaręby-Kramki	wieś	52.886667	22.305833	podlaskie
Zaręby-Kromki	wieś	52.905278	22.335833	podlaskie
Zaręby-Krztęki	wieś	52.898889	22.332222	podlaskie
Zaręby-Skórki	wieś	52.885278	22.315278	podlaskie
Zaręby-Świeżki	wieś	52.913611	22.338889	podlaskie
Zaręby-Święchy	wieś	52.864444	22.308889	podlaskie
Zaręby-Warchoły	wieś	52.858056	22.270278	mazowieckie
Zaręby Kościelne	wieś	52.757222	22.123889	mazowieckie
Zaręby Leśne	wieś	52.745556	22.130278	mazowieckie
Zaręka	wieś	50.620556	24.081389	lubelskie
Zarogów	wieś	50.331944	20.112778	małopolskie
Zarośle	wieś	53.571667	18.889444	kujawsko-pomorskie
Zarośle	wieś	53.251944	19.234167	kujawsko-pomorskie
Zarośle Cienkie	wieś	53.091111	18.417222	kujawsko-pomorskie
Zaróbka	wieś	51.342222	23.078056	lubelskie
Zaróg	wieś	50.818889	19.806667	śląskie
Zarównie	wieś	50.422778	21.535000	podkarpackie
Zarszyn	wieś	49.583611	22.015833	podkarpackie
Zaruby	wieś	54.091389	23.390833	podlaskie
Zarudki	wieś	51.260000	21.861389	lubelskie
Zarudnia	wieś	51.237500	23.550278	lubelskie
Zarudzie	wieś	50.769167	23.124722	lubelskie
Zaruzie	wieś	53.144167	21.800000	podlaskie
Zaryń	wieś	52.432222	18.581667	wielkopolskie
Zaryszyn	wieś	50.455000	20.253333	małopolskie
Zaryte	wieś	51.733611	21.903889	lubelskie
Zarzec Ulański	wieś	51.801389	22.469444	lubelskie
Zarzecz Łukowski	wieś	51.918611	22.539722	lubelskie
Zarzeczany	wieś	53.102222	23.676944	podlaskie
Zarzecze	wieś	54.267222	22.754444	podlaskie
Zarzecze	wieś	51.736667	20.183333	łódzkie
Zarzecze	wieś	51.205000	23.475278	lubelskie
Zarzecze	wieś	50.650833	23.165556	lubelskie
Zarzecze	wieś	51.400833	21.841944	lubelskie
Zarzecze	wieś	50.524444	22.203611	podkarpackie
Zarzecze	wieś	49.951111	21.922778	podkarpackie
Zarzecze	wieś	51.298333	19.268333	łódzkie
Zarzecze	wieś	49.987500	22.535278	podkarpackie
Zarzecze	wieś	50.363611	19.695556	małopolskie
Zarzecze	wieś	50.520278	20.258889	świętokrzyskie
Zarzecze	wieś	50.465556	19.659722	śląskie
Zarzecze	wieś	49.677500	21.481389	podkarpackie
Zarzecze	wieś	49.543889	20.413889	małopolskie
Zarzecze	wieś	49.914444	18.823889	śląskie
Zarzecze	wieś	49.717500	19.173056	śląskie
Zarzecze Jeleniewskie	wieś	54.195833	22.836667	podlaskie
Zarzeczewo	wieś	52.666944	19.178333	kujawsko-pomorskie
Zarzeka	wieś	51.297500	22.151944	lubelskie
Zarzetka	wieś	52.636667	21.764722	mazowieckie
Zarzew	wieś	52.148333	18.112778	wielkopolskie
Zarzewek	wieś	52.158333	18.116944	wielkopolskie
Zarzęcin	wieś	51.414444	19.932222	łódzkie
Zarzyca	wieś	50.710000	16.937778	dolnośląskie
Zarzyce Małe	wieś	49.893056	19.754167	małopolskie
Zarzyce Wielkie	wieś	49.885833	19.726111	małopolskie
Zarzysko	wieś	51.193889	17.498056	dolnośląskie
Zasadki	wieś	53.110556	19.533611	kujawsko-pomorskie
Zasadki	wieś	52.949167	19.400278	kujawsko-pomorskie
Zasadne	wieś	49.578611	20.287222	małopolskie
Zasady	wieś	53.200833	23.449722	podlaskie
Zasań	wieś	49.820556	20.049167	małopolskie
Zasępiec	wieś	50.356944	19.771111	małopolskie
Zasiadały	wieś	51.851667	21.811111	mazowieckie
Zasiadki	wieś	52.070000	22.826667	lubelskie
Zasieki	wieś	51.733611	14.669167	lubuskie
Zaskale	wieś	50.979444	20.823611	świętokrzyskie
Zaskale	wieś	50.974722	20.401389	świętokrzyskie
Zaskale	wieś	49.446389	19.995556	małopolskie
Zaskocz	wieś	53.308611	19.021667	kujawsko-pomorskie
Zaskrodzie	wieś	53.390833	22.039444	podlaskie
Zasłońce	wieś	50.949167	20.277500	świętokrzyskie
Zasole Bielańskie	wieś	49.937500	19.179722	śląskie
Zasonie	wieś	52.679444	20.634722	mazowieckie
Zasów	wieś	50.131389	21.336667	podkarpackie
Zaspy	wieś	51.823056	18.630833	łódzkie
Zaspy Małe	wieś	54.031389	16.160278	zachodniopomorskie
Zaspy Wielkie	wieś	54.024167	16.201944	zachodniopomorskie
Zastań	wieś	53.980833	14.694167	zachodniopomorskie
Zastawek	wieś	52.010000	23.564444	lubelskie
Zastawie	wieś	52.324167	17.935556	wielkopolskie
Zastawie	wieś	53.348611	19.484722	kujawsko-pomorskie
Zastawie	wieś	52.862222	21.657778	mazowieckie
Zastawie	wieś	51.934444	22.161944	lubelskie
Zastawie	wieś	51.370556	23.230000	lubelskie
Zastawie	wieś	50.937500	23.344722	lubelskie
Zastawie	wieś	50.725278	22.673611	lubelskie
Zastawie	wieś	51.423611	22.225556	lubelskie
Zastawie	wieś	51.041944	20.432778	świętokrzyskie
Zastawki	wieś	51.095278	22.131111	lubelskie
Zastawno	wieś	54.175556	19.640000	warmińsko-mazurskie
Zastocze	wieś	53.302222	22.849167	podlaskie
Zastocze	wieś	50.954722	21.967500	lubelskie
Zastów	wieś	50.121944	20.053056	małopolskie
Zastów Karczmiski	wieś	51.268889	21.861944	lubelskie
Zastów Polanowski	wieś	51.283611	21.875556	lubelskie
Zastronie	wieś	51.300278	20.872500	mazowieckie
Zastruże	wieś	50.985556	16.515833	dolnośląskie
Zastruże	wieś	52.169444	18.085278	wielkopolskie
Zastruże	wieś	51.740833	21.092222	mazowieckie
Zastrużne	wieś	53.854722	21.795000	warmińsko-mazurskie
Zasutowo	wieś	52.351389	17.466389	wielkopolskie
Zaszczytowo	wieś	52.621667	14.955278	lubuskie
Zaszków	wieś	52.639167	22.446111	mazowieckie
Zaszków-Kolonia	wieś	52.644444	22.417778	mazowieckie
Zaścianki	wieś	54.183056	19.670833	warmińsko-mazurskie
Zaścianki	wieś	53.122778	23.230833	podlaskie
Zaścianki	wieś	52.036111	22.785833	lubelskie
Zaścienie	wieś	52.462778	21.360833	mazowieckie
Zaśpicze	wieś	53.413889	23.669167	podlaskie
Zaświatycze	wieś	51.678889	23.461944	lubelskie
Zataje	wieś	51.413611	18.320833	łódzkie
Zatoka	wieś	50.042778	20.517778	małopolskie
Zatom	wieś	53.134444	15.850278	zachodniopomorskie
Zatom Nowy	wieś	52.640278	15.964167	wielkopolskie
Zatom Stary	wieś	52.633056	15.969167	wielkopolskie
Zatoń Dolna	wieś	53.011667	14.278889	zachodniopomorskie
Zatopolice	wieś	51.411111	21.019444	mazowieckie
Zator	wieś	51.966389	20.376944	mazowieckie
Zator	miasto	49.996111	19.436944	małopolskie
Zatorowizna	wieś	53.060556	19.654444	mazowieckie
Zatory	wieś	52.603333	21.183611	mazowieckie
Zatwarnica	wieś	49.225833	22.552778	podkarpackie
Zatyki	wieś	54.229444	22.351667	warmińsko-mazurskie
Zatyki	wieś	53.945833	22.502222	warmińsko-mazurskie
Zatyle	wieś	50.358333	23.493889	lubelskie
Zawada	wieś	51.751389	16.791944	wielkopolskie
Zawada	wieś	51.928333	14.808611	lubuskie
Zawada	wieś	51.316389	17.599722	dolnośląskie
Zawada	wieś	50.713333	17.993056	opolskie
Zawada	wieś	52.419722	15.978889	wielkopolskie
Zawada	wieś	53.192222	16.645556	wielkopolskie
Zawada	wieś	50.398056	17.813333	opolskie
Zawada	wieś	54.005000	18.360000	pomorskie
Zawada	wieś	53.186667	17.786667	kujawsko-pomorskie
Zawada	wieś	53.862222	18.051389	pomorskie
Zawada	wieś	53.296667	18.194444	kujawsko-pomorskie
Zawada	wieś	51.529722	19.933611	łódzkie
Zawada	wieś	51.627222	22.601944	lubelskie
Zawada	wieś	50.723333	23.117222	lubelskie
Zawada	wieś	51.312500	22.103611	lubelskie
Zawada	wieś	50.861111	21.677778	świętokrzyskie
Zawada	wieś	52.075278	19.103333	łódzkie
Zawada	wieś	51.997222	18.996111	łódzkie
Zawada	wieś	51.383056	20.594722	mazowieckie
Zawada	wieś	50.938333	19.425000	śląskie
Górno-Zawada	wieś	50.847778	20.785278	świętokrzyskie
Zawada	wieś	50.560833	20.811944	świętokrzyskie
Zawada	wieś	50.433333	21.330833	świętokrzyskie
Zawada	wieś	50.222500	19.640833	małopolskie
Zawada	wieś	49.916944	20.390278	małopolskie
Zawada	wieś	50.061389	21.483056	podkarpackie
Zawada	wieś	49.980556	21.014167	małopolskie
Zawada	wieś	50.818333	19.325833	śląskie
Zawada	wieś	49.884167	19.955278	małopolskie
Zawada	wieś	50.680000	19.116111	śląskie
Zawada	wieś	50.656111	19.372500	śląskie
Zawada	wieś	50.436667	19.095556	śląskie
Zawada	wieś	50.391111	18.663333	śląskie
Kolonia Zawada	wieś	51.520833	19.940833	łódzkie
Zawada Książęca	wieś	50.153889	18.254444	śląskie
Zawada Lanckorońska	wieś	49.875278	20.800000	małopolskie
Zawada Nowa	wieś	51.488056	21.717222	mazowieckie
Zawada Pilicka	wieś	50.615278	19.720278	śląskie
Zawada Stara	wieś	51.470278	21.707778	mazowieckie
Zawada Uszewska	wieś	49.906111	20.611667	małopolskie
Zawadka	wieś	52.180278	18.670833	wielkopolskie
Zawadka	wieś	50.396944	22.817222	lubelskie
Zawadka	wieś	49.935833	21.698611	podkarpackie
Zawadka	wieś	49.565000	22.460278	podkarpackie
Zawadka	wieś	50.633056	19.724722	śląskie
Zawadka	wieś	50.324167	19.854167	małopolskie
Zawadka	wieś	49.742500	20.282222	małopolskie
Zawadka	wieś	49.696944	20.604167	małopolskie
Zawadka	wieś	49.757222	19.895000	małopolskie
Zawadka	wieś	49.855000	19.479167	małopolskie
Zawadka	wieś	52.215000	18.856667	wielkopolskie
Zawadka Brzostecka	wieś	49.896111	21.386111	podkarpackie
Zawadka Osiecka	wieś	49.632500	21.449444	podkarpackie
Zawadka Rymanowska	wieś	49.506944	21.735833	podkarpackie
Zawadki	wieś	53.020833	20.927778	mazowieckie
Zawadki	wieś	52.052778	22.867500	lubelskie
Zawadki	wieś	50.439444	23.288056	lubelskie
Zawadów	wieś	51.246667	23.051111	lubelskie
Zawadów	wieś	51.295833	19.426111	łódzkie
Zawadówka	wieś	51.423333	23.115833	lubelskie
Zawadówka	wieś	51.128611	23.356389	lubelskie
Zawadówka	wieś	51.128611	23.426667	lubelskie
Zawady	wieś	51.906389	17.898889	wielkopolskie
Zawady	wieś	51.585556	16.965556	wielkopolskie
Zawady	wieś	51.732222	18.171667	wielkopolskie
Zawady	wieś	51.642500	18.483333	łódzkie
Zawady	wieś	51.486111	18.150556	wielkopolskie
Zawady	wieś	52.820833	16.862222	wielkopolskie
Zawady	wieś	52.203889	19.397500	łódzkie
Zawady	wieś	53.339444	20.616667	warmińsko-mazurskie
Zawady	wieś	53.614444	20.198611	warmińsko-mazurskie
Zawady	wieś	53.062778	20.183611	mazowieckie
Rzeszotary-Zawady	wieś	52.904167	19.833333	mazowieckie
Zawady	wieś	54.189167	22.096111	warmińsko-mazurskie
Zawady	wieś	52.600000	22.222500	mazowieckie
Zawady	wieś	52.726389	23.086111	podlaskie
Zawady	wieś	52.446667	21.226111	mazowieckie
Zawady	wieś	53.567222	21.907778	warmińsko-mazurskie
Zawady	wieś	52.245000	20.419722	mazowieckie
Zawady	wieś	51.916944	20.453056	łódzkie
Zawady	wieś	52.048333	19.947500	łódzkie
Zawady	wieś	51.934167	19.815556	łódzkie
Zawady	wieś	53.268056	21.235833	mazowieckie
Zawady	wieś	53.105556	20.643611	mazowieckie
Zawady	wieś	53.145000	22.070278	podlaskie
Zawady	wieś	53.036944	21.888056	mazowieckie
Zawady	wieś	52.396389	21.924167	mazowieckie
Zawady	wieś	52.359167	22.369722	mazowieckie
Zawady	wieś	53.155000	22.666111	podlaskie
Zawady	wieś	53.074722	22.968056	podlaskie
Zawady	wieś	52.228611	22.616944	mazowieckie
Zawady	wieś	52.061667	22.555556	mazowieckie
Zawady	wieś	51.758611	20.156111	łódzkie
Zawady	wieś	51.849167	21.093056	mazowieckie
Zawady	wieś	51.605556	20.243611	łódzkie
Zawady	wieś	51.350000	20.828333	mazowieckie
Zawady	wieś	51.821389	18.838333	łódzkie
Zawady	wieś	51.398611	18.956944	łódzkie
Zawady	wieś	51.393056	19.367500	łódzkie
Zawady	wieś	50.417778	23.594444	lubelskie
Zawady	wieś	51.024444	18.924444	śląskie
Zawady-Borysówka	wieś	53.145278	22.655556	podlaskie
Zawady-Huta	wieś	52.987222	21.148333	mazowieckie
Kolonia Zawady	wieś	51.409444	18.981389	łódzkie
Zawady-Ponikiew	wieś	52.903889	21.318611	mazowieckie
Zawady B	wieś	52.715556	20.610000	mazowieckie
Zawady Dworskie	wieś	52.803056	20.907500	mazowieckie
Zawady Dworskie	wieś	52.975833	21.158333	mazowieckie
Zawady Ełckie	wieś	53.941944	22.240833	warmińsko-mazurskie
Zawady Oleckie	wieś	54.120000	22.275556	warmińsko-mazurskie
Zawady Stare	wieś	52.716944	20.647500	mazowieckie
Zawady Włościańskie	wieś	52.797222	20.916944	mazowieckie
Zawadzkie	miasto	50.604722	18.483611	opolskie
Zawale Niegosławskie	wieś	50.536667	20.341667	świętokrzyskie
Zawaliny	wieś	51.833889	21.935833	lubelskie
Zawalów	wieś	50.740278	23.551667	lubelskie
Zawały	wieś	52.990833	18.835833	kujawsko-pomorskie
Zawały	wieś	51.292778	19.463333	łódzkie
Zawały	wieś	51.084167	21.357222	mazowieckie
Zawarża	wieś	50.409167	20.501389	świętokrzyskie
Zawda	wieś	53.572222	19.159444	kujawsko-pomorskie
Zawdzka Wola	wieś	53.546667	19.186111	kujawsko-pomorskie
Zawichost	miasto	50.806111	21.859444	świętokrzyskie
Zawidowice	wieś	51.913056	17.863611	wielkopolskie
Zawidowice	wieś	51.132778	17.474167	dolnośląskie
Zawidów	miasto	51.024167	15.063611	dolnośląskie
Zawidy	wieś	54.023889	21.103056	warmińsko-mazurskie
Zawidz Kościelny	wieś	52.826667	19.872778	mazowieckie
Zawidz Mały	wieś	52.825833	19.886667	mazowieckie
Zawidza	wieś	50.538333	21.497222	świętokrzyskie
Zawieprzyce	wieś	51.359444	22.758611	lubelskie
Zawiercie	miasto	50.487778	19.425833	śląskie
Zawierz	wieś	54.344444	19.823889	warmińsko-mazurskie
Zawierzbie	wieś	50.641944	21.693889	świętokrzyskie
Zawierzbie	wieś	50.252222	20.766389	małopolskie
Zawierzbie	wieś	50.069167	21.399722	podkarpackie
Zawiesiuchy	wieś	52.299722	21.408333	mazowieckie
Zawieścice	wieś	51.639722	16.576111	dolnośląskie
Zawisełcze	wieś	50.664444	21.724167	świętokrzyskie
Zawisna	wieś	50.693889	19.119167	śląskie
Zawistowszczyzna	wieś	53.373611	23.454722	podlaskie
Zawisty	wieś	52.781389	22.421667	mazowieckie
Zawisty Dzikie	wieś	52.692778	22.064167	mazowieckie
Zawisty Nadbużne	wieś	52.689167	22.069167	mazowieckie
Zawisty Podleśne	wieś	52.705000	22.073056	mazowieckie
Zawiszów	wieś	50.870278	16.486944	dolnośląskie
Zawiszyce	wieś	50.236944	17.854444	opolskie
Zawiszyn	wieś	52.962500	18.290278	kujawsko-pomorskie
Zawiszyn	wieś	52.497500	21.676667	mazowieckie
Zawiść	wieś	50.978056	17.961111	opolskie
Zawitała	wieś	51.669167	22.122778	lubelskie
Zawoda	wieś	50.859722	23.360278	lubelskie
Zawodne	wieś	51.950000	20.948056	mazowieckie
Zawodzie	wieś	51.612222	19.686111	łódzkie
Zawodzie	wieś	50.715833	19.170833	śląskie
Zawoja	wieś	49.661389	19.560000	małopolskie
Zawojki	wieś	53.448611	21.323056	warmińsko-mazurskie
Zawonia	wieś	51.316389	17.197222	dolnośląskie
Zawonia	wieś	51.312500	20.784444	mazowieckie
Zawory	wieś	52.071944	17.159167	wielkopolskie
Zawory	wieś	54.313056	18.111389	pomorskie
Zawój	wieś	49.256667	22.443333	podkarpackie
Zawóz	wieś	49.335000	22.444722	podkarpackie
Zawrocie-Nowiny	wieś	52.941111	22.522500	podlaskie
Zawyki	wieś	52.919722	23.011667	podlaskie
Zawyki-Ferma	wieś	52.922500	22.993611	podlaskie
Zazdromin	wieś	52.815833	18.674167	kujawsko-pomorskie
Zazdrość	wieś	53.661944	18.215556	kujawsko-pomorskie
Zazdrość	wieś	52.508333	21.412500	mazowieckie
Zazdrość	wieś	52.017222	20.452778	mazowieckie
Zaździerz	wieś	52.452222	19.684167	mazowieckie
Zażelazna	wieś	52.021667	22.194444	mazowieckie
Zażółkiew	wieś	50.967778	23.118056	lubelskie
Ząb	wieś	49.335000	19.949722	małopolskie
Ząbie	wieś	53.542778	20.480000	warmińsko-mazurskie
Ząbin	wieś	52.480833	19.046111	kujawsko-pomorskie
Ząbinowice	wieś	54.152778	17.540278	pomorskie
Ząbki	miasto	52.291389	21.112222	mazowieckie
Ząbki	wieś	51.926667	19.803333	łódzkie
Ząbkowice Śląskie	miasto	50.588889	16.812778	dolnośląskie
Ząbków	wieś	52.433333	22.167222	mazowieckie
Ząbrowiec	wieś	54.053611	19.954167	warmińsko-mazurskie
